0,1.03,52.82,70.00
0.1,2.05,55.64,70.00
0.2,3.08,58.46,70.00
0.3,5.16,56.29,-46.17
0.4,7.23,54.13,-46.17
0.5,9.31,51.96,-46.17
0.6,11.39,49.80,-46.17
0.7,13.47,47.64,-46.17
0.8,15.54,45.47,-46.17
0.90000004,17.62,43.31,-46.17
1,19.70,41.14,-46.17
1.1,21.78,38.98,-46.17
1.2,23.85,36.82,-46.17
1.3000001,25.93,34.65,-46.17
1.4,28.01,32.49,-46.17
1.5,30.09,30.32,-46.17
1.6,32.17,28.16,-46.17
1.7,34.24,26.00,-46.17
1.8000001,36.32,23.83,-46.17
1.9,38.40,21.67,-46.17
2,40.48,19.50,-46.17
2.1000001,42.55,17.34,-46.17
2.2,44.63,15.18,-46.17
2.3,46.71,13.01,-46.17
2.4,48.79,10.85,-46.17
2.5,47.41,9.70,-46.17
2.6000001,45.88,8.76,-46.17
2.7,44.23,8.04,-46.17
2.8,42.50,7.56,-46.17
2.9,40.72,7.33,-46.17
3,38.93,7.36,-46.17
3.1000001,37.16,7.64,-46.17
3.2,35.44,8.16,-46.17
3.3,33.81,8.92,-46.17
3.4,32.31,9.91,-46.17
3.5,30.96,11.09,-46.17
3.6000001,29.80,12.46,-46.17
3.7,28.84,13.97,-46.17
3.8,28.10,15.61,-46.17
3.9,27.60,17.33,-46.17
4,27.34,19.11,-46.17
4.1,27.34,20.90,-46.17
4.2000003,27.60,22.68,-46.17
4.3,28.10,24.40,-46.17
4.4,28.84,26.04,-46.17
4.5,29.81,27.55,-46.17
4.6,30.97,28.92,-46.17
4.7000003,32.32,30.10,-46.17
4.8,33.82,31.08,-46.17
4.9,35.45,31.84,-46.17
5,37.17,32.37,-46.17
5.1,38.94,32.64,-46.17
5.2000003,40.74,32.67,-46.17
5.3,42.52,32.44,-46.17
5.4,44.25,31.96,-46.17
5.5,45.89,31.24,-46.17
5.6,47.42,30.29,-46.17
5.7000003,48.80,29.14,-46.17
5.8,50.00,27.81,-46.17
5.9,51.00,26.32,-46.17
6,51.78,24.71,-46.17
6.1,52.33,23.00,-46.17
6.2000003,52.63,21.23,-46.17
6.3,52.68,19.43,-46.17
6.4,52.47,17.65,-46.17
6.5,52.01,15.91,-46.17
6.6,51.32,14.26,-46.17
6.7000003,50.39,12.72,-46.17
6.8,49.26,11.33,-46.17
6.9,47.94,10.11,-46.17
7,46.47,9.08,-46.17
7.1,44.86,8.28,-46.17
7.2000003,43.16,7.71,-46.17
7.3,41.40,7.39,-46.17
7.4,39.60,7.32,-46.17
7.5,37.82,7.50,-46.17
7.6,36.07,7.93,-46.17
7.7000003,34.41,8.61,-46.17
7.8,32.86,9.51,-46.17
7.9,31.45,10.63,-46.17
8,30.21,11.93,-46.17
8.1,29.17,13.39,-46.17
8.2,28.35,14.98,-46.17
8.3,30.92,13.44,-30.95
8.400001,33.49,11.90,-30.95
8.5,36.07,10.35,-30.95
8.6,38.64,8.81,-30.95
8.7,41.21,7.27,-30.95
8.8,43.78,5.72,-30.95
8.900001,46.36,4.18,-30.95
9,48.93,2.64,-30.95
9.1,51.50,1.09,-30.95
9.2,54.07,-0.45,-30.95
9.3,56.65,-1.99,-30.95
9.400001,59.22,-3.53,-30.95
9.5,61.79,-5.08,-30.95
9.6,64.37,-6.62,-30.95
9.7,66.94,-8.16,-30.95
9.8,69.51,-9.71,-30.95
9.900001,72.08,-11.25,-30.95
10,74.66,-12.79,-30.95
10.1,77.23,-14.34,-30.95
10.2,79.80,-15.88,-30.95
10.3,78.87,-17.20,-30.95
10.400001,77.77,-18.38,-30.95
10.5,76.51,-19.40,-30.95
10.6,75.12,-20.22,-30.95
10.7,73.62,-20.84,-30.95
10.8,72.06,-21.24,-30.95
10.900001,70.45,-21.42,-30.95
11,68.83,-21.37,-30.95
11.1,67.24,-21.09,-30.95
11.2,65.70,-20.59,-30.95
11.3,64.25,-19.88,-30.95
11.400001,62.92,-18.97,-30.95
11.5,61.72,-17.88,-30.95
11.6,60.69,-16.63,-30.95
11.7,59.85,-15.25,-30.95
11.8,59.21,-13.77,-30.95
11.900001,58.79,-12.21,-30.95
12,58.59,-10.60,-30.95
12.1,58.62,-8.99,-30.95
12.2,58.87,-7.39,-30.95
12.3,59.35,-5.84,-30.95
12.400001,60.05,-4.38,-30.95
12.5,60.94,-3.04,-30.95
12.6,62.01,-1.83,-30.95
12.7,63.24,-0.78,-30.95
12.8,64.61,0.08,-30.95
12.900001,66.09,0.74,-30.95
13,67.64,1.18,-30.95
13.1,69.25,1.40,-30.95
13.2,70.86,1.40,-30.95
13.3,72.46,1.16,-30.95
13.400001,74.01,0.70,-30.95
13.5,75.48,0.03,-30.95
13.6,76.84,-0.85,-30.95
13.7,78.07,-1.90,-30.95
13.8,79.13,-3.12,-30.95
13.900001,80.01,-4.48,-30.95
14,80.69,-5.95,-30.95
14.1,81.15,-7.50,-30.95
14.2,81.39,-9.10,-30.95
14.3,81.41,-10.71,-30.95
14.400001,81.19,-12.31,-30.95
14.5,80.75,-13.87,-30.95
14.6,80.10,-15.35,-30.95
14.7,79.24,-16.72,-30.95
14.8,78.20,-17.96,-30.95
14.900001,77.00,-19.04,-30.95
15,75.65,-19.93,-30.95
15.1,74.19,-20.63,-30.95
15.2,72.65,-21.12,-30.95
15.3,71.06,-21.38,-30.95
15.400001,69.44,-21.42,-30.95
15.5,67.83,-21.22,-30.95
15.6,66.27,-20.80,-30.95
15.7,64.78,-20.17,-30.95
15.8,63.40,-19.33,-30.95
15.900001,62.15,-18.31,-30.95
16,61.06,-17.12,-30.95
16.1,60.14,-15.78,-30.95
16.2,59.42,-14.33,-30.95
16.300001,58.92,-12.80,-30.95
16.4,58.63,-11.21,-30.95
16.5,58.58,-9.59,-30.95
16.6,58.75,-7.98,-30.95
16.7,59.15,-6.42,-30.95
16.800001,59.76,-4.92,-30.95
16.9,60.58,-3.53,-30.95
17,61.59,-2.26,-30.95
17.1,62.76,-1.15,-30.95
17.2,64.09,-0.22,-30.95
17.300001,65.53,0.52,-30.95
17.4,67.05,1.04,-30.95
17.5,68.64,1.35,-30.95
17.6,70.26,1.43,-30.95
17.7,71.87,1.28,-30.95
17.800001,73.44,0.90,-30.95
17.9,74.94,0.31,-30.95
18,76.35,-0.50,-30.95
18.1,77.63,-1.49,-30.95
18.2,78.75,-2.65,-30.95
18.300001,79.70,-3.96,-30.95
18.4,80.46,-5.39,-30.95
18.5,81.00,-6.91,-30.95
18.6,81.33,-8.49,-30.95
18.7,81.43,-10.11,-30.95
18.800001,81.30,-11.72,-30.95
18.9,80.94,-13.29,-30.95
19,80.37,-14.81,-30.95
19.1,79.59,-16.22,-30.95
19.2,78.61,-17.51,-30.95
19.300001,77.47,-18.65,-30.95
19.4,76.17,-19.62,-30.95
19.5,74.75,-20.39,-30.95
19.6,73.24,-20.96,-30.95
19.7,71.66,-21.31,-30.95
19.800001,70.05,-21.43,-30.95
19.9,68.43,-21.32,-30.95
20,66.85,-20.99,-30.95
20.1,65.33,-20.43,-30.95
20.2,63.91,-19.67,-30.95
20.300001,62.60,-18.71,-30.95
20.4,61.45,-17.58,-30.95
20.5,60.46,-16.30,-30.95
20.6,59.67,-14.89,-30.95
20.7,59.08,-13.38,-30.95
20.800001,58.71,-11.81,-30.95
20.9,58.57,-10.20,-30.95
21,58.66,-8.58,-30.95
21.1,58.97,-7.00,-30.95
21.2,59.51,-5.47,-30.95
21.300001,60.25,-4.04,-30.95
21.4,61.19,-2.72,-30.95
21.5,62.31,-1.55,-30.95
21.6,63.58,-0.55,-30.95
21.7,64.97,0.26,-30.95
21.800001,66.47,0.87,-30.95
21.9,68.04,1.26,-30.95
22,69.65,1.42,-30.95
22.1,71.27,1.36,-30.95
22.2,72.86,1.07,-30.95
22.300001,74.39,0.55,-30.95
22.4,75.83,-0.17,-30.95
22.5,77.16,-1.09,-30.95
22.6,78.35,-2.19,-30.95
22.7,79.37,-3.45,-30.95
22.800001,80.20,-4.84,-30.95
22.9,80.82,-6.33,-30.95
23,81.23,-7.89,-30.95
23.1,81.42,-9.50,-30.95
23.2,81.38,-11.12,-30.95
23.300001,81.10,-12.71,-30.95
23.4,80.61,-14.25,-30.95
23.5,79.90,-15.70,-30.95
23.6,79.00,-17.04,-30.95
23.7,77.92,-18.24,-30.95
23.800001,76.67,-19.28,-30.95
23.9,75.30,-20.13,-30.95
24,73.82,-20.77,-30.95
24.1,72.26,-21.20,-30.95
24.2,70.65,-21.41,-30.95
24.300001,69.04,-21.39,-30.95
24.4,67.44,-21.14,-30.95
24.5,65.89,-20.67,-30.95
24.6,64.43,-19.98,-30.95
24.7,63.08,-19.09,-30.95
24.800001,61.86,-18.03,-30.95
24.9,60.81,-16.80,-30.95
25,59.94,-15.43,-30.95
25.1,59.28,-13.96,-30.95
25.2,58.83,-12.41,-30.95
25.300001,58.60,-10.80,-30.95
25.4,58.60,-9.19,-30.95
25.5,58.83,-7.59,-30.95
25.6,59.28,-6.03,-30.95
25.7,59.95,-4.56,-30.95
25.800001,60.82,-3.20,-30.95
25.9,61.87,-1.97,-30.95
